extended_country_name,extended_gwn,code,value,country_name,startdate,enddate,group,panel,GW_membership,cow_membership,polity_membership,extended_continent,extended_region,lat,lon,panel_abbreviation,regex,countrycode_regex
Fiji,NA,vdem_text_id,FJI,Fiji,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,fiji,fiji
Finland,NA,vdem,163,Finland,1809-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,finland,finland
Finland,NA,vdem_text_id,FIN,Finland,1809-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,finland,finland
France,NA,vdem,76,France,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*\bdep).*france|french.?republic|\bgaul|^(?!.*\bdep)(?!.*martinique).*france|french.?republic|\bgaul,^(?!.*\bdep)(?!.*martinique).*france|french.?republic|\bgaul
France,NA,vdem_text_id,FRA,France,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*\bdep).*france|french.?republic|\bgaul|^(?!.*\bdep)(?!.*martinique).*france|french.?republic|\bgaul,^(?!.*\bdep)(?!.*martinique).*france|french.?republic|\bgaul
Gabon,NA,vdem,116,Gabon,1910-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,gabon,gabon
Gabon,NA,vdem_text_id,GAB,Gabon,1910-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,gabon,gabon
Georgia,NA,vdem,118,Georgia,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*south).*georgia,^(?!.*south).*georgia
Georgia,NA,vdem_text_id,GEO,Georgia,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*south).*georgia,^(?!.*south).*georgia
German Democratic Republic,NA,vdem,137,German Democratic Republic,1949-01-01,1990-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,german.?democratic.?republic|^(d|g)\.?d\.?r\.?$|^(?=.*east).*germany|german.?democratic.?rep|democratic.?rep.*germany|east.germany|germany.*east,german.?democratic.?rep|democratic.?rep.*germany|east.germany|germany.*east
German Democratic Republic,NA,vdem_text_id,DDR,German Democratic Republic,1949-01-01,1990-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,german.?democratic.?republic|^(d|g)\.?d\.?r\.?$|^(?=.*east).*germany|german.?democratic.?rep|democratic.?rep.*germany|east.germany|germany.*east,german.?democratic.?rep|democratic.?rep.*germany|east.germany|germany.*east
German Federal Republic,NA,vdem,77,Germany,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?=.*\bfed.*\brep).*german|^f\.?r\.?g\.?$|^b\.?r\.?d\.?$|^(?=.*west).*germany|bonn.?republic|^(?!\beast).*germany(?!.*east),^(?!.*east).*germany|^(?=.*\bfed.*\brep).*german
German Federal Republic,NA,vdem_text_id,DEU,Germany,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?=.*\bfed.*\brep).*german|^f\.?r\.?g\.?$|^b\.?r\.?d\.?$|^(?=.*west).*germany|bonn.?republic|^(?!\beast).*germany(?!.*east),^(?!.*east).*germany|^(?=.*\bfed.*\brep).*german
German Federal Republic,NA,vdem,77,Germany,1949-01-01,1990-12-31,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?=.*\bfed.*\brep).*german|^f\.?r\.?g\.?$|^b\.?r\.?d\.?$|^(?=.*west).*germany|bonn.?republic|^(?!\beast).*germany(?!.*east),^(?!.*east).*germany|^(?=.*\bfed.*\brep).*german
German Federal Republic,NA,vdem_text_id,DEU,Germany,1949-01-01,1990-12-31,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?=.*\bfed.*\brep).*german|^f\.?r\.?g\.?$|^b\.?r\.?d\.?$|^(?=.*west).*germany|bonn.?republic|^(?!\beast).*germany(?!.*east),^(?!.*east).*germany|^(?=.*\bfed.*\brep).*german
Ghana,NA,vdem,7,Ghana,1902-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,ghana|gold.?coast,ghana|gold.?coast
Ghana,NA,vdem_text_id,GHA,Ghana,1902-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,ghana|gold.?coast,ghana|gold.?coast
Greece,NA,vdem,164,Greece,1822-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,greece|hellenic|hellas,greece|hellenic|hellas
Greece,NA,vdem_text_id,GRC,Greece,1822-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,greece|hellenic|hellas,greece|hellenic|hellas
Guatemala,NA,vdem,78,Guatemala,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,guatemala,guatemala
Guatemala,NA,vdem_text_id,GTM,Guatemala,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,guatemala,guatemala
Guinea,NA,vdem,63,Guinea,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*eq)(?!.*span)(?!.*bissau)(?!.*portu)(?!.*new)(?!.*papua n).*guinea(?!-biss)|^(?!.*eq)(?!.*span)(?!.*bissau)(?!.*portu)(?!.*new).*guinea,^(?!.*eq)(?!.*span)(?!.*bissau)(?!.*portu)(?!.*new).*guinea
Guinea,NA,vdem_text_id,GIN,Guinea,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*eq)(?!.*span)(?!.*bissau)(?!.*portu)(?!.*new)(?!.*papua n).*guinea(?!-biss)|^(?!.*eq)(?!.*span)(?!.*bissau)(?!.*portu)(?!.*new).*guinea,^(?!.*eq)(?!.*span)(?!.*bissau)(?!.*portu)(?!.*new).*guinea
Guinea-Bissau,NA,vdem,119,Guinea-Bissau,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,bissau|^(?=.*portu).*guinea|GUINEA-BISS|bissau|^(?=.*portu).*guinea,bissau|^(?=.*portu).*guinea
Guinea-Bissau,NA,vdem_text_id,GNB,Guinea-Bissau,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,bissau|^(?=.*portu).*guinea|GUINEA-BISS|bissau|^(?=.*portu).*guinea,bissau|^(?=.*portu).*guinea
Guyana,NA,vdem,166,Guyana,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,guyana|british.?guiana|^guyana|british.?gu(y|i)ana,^guyana|british.?gu(y|i)ana
Guyana,NA,vdem_text_id,GUY,Guyana,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,guyana|british.?guiana|^guyana|british.?gu(y|i)ana,^guyana|british.?gu(y|i)ana
Haiti,NA,vdem,26,Haiti,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,haiti|haïti|haiti,haiti
Haiti,NA,vdem_text_id,HTI,Haiti,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,haiti|haïti|haiti,haiti
Hamburg,NA,vdem,362,Hamburg,1789-01-01,1867-12-31,1,V-Dem 2024,FALSE,FALSE,FALSE,NA,NA,NA,NA,vdem,hamburg,hamburg
Hamburg,NA,vdem_text_id,HRG,Hamburg,1789-01-01,1867-12-31,1,V-Dem 2024,FALSE,FALSE,FALSE,NA,NA,NA,NA,vdem,hamburg,hamburg
Hanover,NA,vdem,357,Hanover,1789-01-01,1866-12-31,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hanover,hanover
Hanover,NA,vdem_text_id,HVR,Hanover,1789-01-01,1866-12-31,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hanover,hanover
Hesse-Darmstadt (Ducal),NA,vdem,359,Hesse-Darmstadt,1789-01-01,1867-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hess.*gran.*ducal,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem,359,Hesse-Darmstadt,1789-01-01,1867-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hesse.darmstadt,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem_text_id,HDM,Hesse-Darmstadt,1789-01-01,1867-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hess.*gran.*ducal,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem_text_id,HDM,Hesse-Darmstadt,1789-01-01,1867-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hesse.darmstadt,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem,359,Hesse-Darmstadt,1868-01-01,1871-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hess.*gran.*ducal,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem,359,Hesse-Darmstadt,1868-01-01,1871-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hesse.darmstadt,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem_text_id,HDM,Hesse-Darmstadt,1868-01-01,1871-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hess.*gran.*ducal,hesse.darmstadt
Hesse-Darmstadt (Ducal),NA,vdem_text_id,HDM,Hesse-Darmstadt,1868-01-01,1871-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hess.*gran.*ducal|hess.*darms|hesse.darmstadt,hesse.darmstadt
Hesse-Kassel (Electoral),NA,vdem,358,Hesse-Kassel,1789-01-01,1866-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hesse.*lectoral|hesse.*kassel(?!.*ducal)|hesse.*lectoral,hesse.kassel
Hesse-Kassel (Electoral),NA,vdem,358,Hesse-Kassel,1789-01-01,1866-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hesse.*lectoral|hesse.*kassel(?!.*ducal)|hesse.kassel,hesse.kassel
Hesse-Kassel (Electoral),NA,vdem_text_id,HKS,Hesse-Kassel,1789-01-01,1866-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hesse.*lectoral|hesse.*kassel(?!.*ducal)|hesse.*lectoral,hesse.kassel
Hesse-Kassel (Electoral),NA,vdem_text_id,HKS,Hesse-Kassel,1789-01-01,1866-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,hesse.*lectoral|hesse.*kassel(?!.*ducal)|hesse.kassel,hesse.kassel
Honduras,NA,vdem,27,Honduras,1838-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*brit).*honduras,^(?!.*brit).*honduras
Honduras,NA,vdem_text_id,HND,Honduras,1838-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*brit).*honduras,^(?!.*brit).*honduras
Hong Kong,NA,vdem,167,Hong Kong,1900-01-01,NA,1,V-Dem 2024,FALSE,FALSE,FALSE,NA,NA,NA,NA,vdem,hong.?kong,hong.?kong
Hong Kong,NA,vdem_text_id,HKG,Hong Kong,1900-01-01,NA,1,V-Dem 2024,FALSE,FALSE,FALSE,NA,NA,NA,NA,vdem,hong.?kong,hong.?kong
Hungary,NA,vdem,210,Hungary,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*austr).*hungary,^(?!.*austr).*hungary
Hungary,NA,vdem_text_id,HUN,Hungary,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*austr).*hungary,^(?!.*austr).*hungary
Iceland,NA,vdem,168,Iceland,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,iceland,iceland
Iceland,NA,vdem_text_id,ISL,Iceland,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,iceland,iceland
India,NA,vdem,39,India,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,india(?!.*ocea)(?!.*kashmir),india(?!.*ocea)
India,NA,vdem_text_id,IND,India,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,india(?!.*ocea)(?!.*kashmir),india(?!.*ocea)
Indonesia,NA,vdem,56,Indonesia,1800-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,indonesia,indonesia
Indonesia,NA,vdem_text_id,IDN,Indonesia,1800-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,indonesia,indonesia
Iran (Persia),NA,vdem,79,Iran,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\biran|persia,\biran|persia
Iran (Persia),NA,vdem_text_id,IRN,Iran,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\biran|persia,\biran|persia
Iraq,NA,vdem,80,Iraq,1920-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\biraq|mesopotamia,\biraq|mesopotamia
Iraq,NA,vdem_text_id,IRQ,Iraq,1920-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\biraq|mesopotamia,\biraq|mesopotamia
Ireland,NA,vdem,81,Ireland,1919-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*\bn).*ireland|^(?!.*north).*\bireland,^(?!.*north).*\bireland
Ireland,NA,vdem_text_id,IRL,Ireland,1919-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*\bn).*ireland|^(?!.*north).*\bireland,^(?!.*north).*\bireland
Israel,NA,vdem,169,Israel,1948-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,israel(?!.+occupied)|israel,israel
Israel,NA,vdem_text_id,ISR,Israel,1948-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,israel(?!.+occupied)|israel,israel
Italy/Sardinia,NA,vdem,82,Italy,1861-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,italy|sardinia|italy|italian.?republic,italy|italian.?republic
Italy/Sardinia,NA,vdem,82,Italy,1861-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,italy|sardinia|^(?!.*piedmont)(?!.*italy).*\bsardinia,italy|italian.?republic
Italy/Sardinia,NA,vdem_text_id,ITA,Italy,1861-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,italy|sardinia|italy|italian.?republic,italy|italian.?republic
Italy/Sardinia,NA,vdem_text_id,ITA,Italy,1861-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,italy|sardinia|^(?!.*piedmont)(?!.*italy).*\bsardinia,italy|italian.?republic
Cote D'Ivoire,NA,vdem,64,Ivory Coast,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,ivoire|ivory,ivoire|ivory
Cote D'Ivoire,NA,vdem_text_id,CIV,Ivory Coast,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,ivoire|ivory,ivoire|ivory
Jamaica,NA,vdem,120,Jamaica,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,jamaica,jamaica
Jamaica,NA,vdem_text_id,JAM,Jamaica,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,jamaica,jamaica
Japan,NA,vdem,9,Japan,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,japan,japan
Japan,NA,vdem_text_id,JPN,Japan,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,japan,japan
Jordan,NA,vdem,83,Jordan,1922-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,jordan,jordan
Jordan,NA,vdem_text_id,JOR,Jordan,1922-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,jordan,jordan
Kazakhstan,NA,vdem,121,Kazakhstan,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kazak,kazak
Kazakhstan,NA,vdem_text_id,KAZ,Kazakhstan,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kazak,kazak
Kenya,NA,vdem,40,Kenya,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kenya|british.?east.?africa|east.?africa.?prot,kenya|british.?east.?africa|east.?africa.?prot
Kenya,NA,vdem_text_id,KEN,Kenya,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kenya|british.?east.?africa|east.?africa.?prot,kenya|british.?east.?africa|east.?africa.?prot
Kosovo,NA,vdem,43,Kosovo,1999-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kosovo,kosovo
Kosovo,NA,vdem_text_id,XKX,Kosovo,1999-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kosovo,kosovo
Kuwait,NA,vdem,171,Kuwait,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kuwait,kuwait
Kuwait,NA,vdem_text_id,KWT,Kuwait,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kuwait,kuwait
Kyrgyz Republic,NA,vdem,122,Kyrgyzstan,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kyrgyz|kirghiz,kyrgyz|kirghiz
Kyrgyz Republic,NA,vdem_text_id,KGZ,Kyrgyzstan,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,kyrgyz|kirghiz,kyrgyz|kirghiz
Laos,NA,vdem,123,Laos,1900-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\blaos?\b,\blaos?\b
Laos,NA,vdem_text_id,LAO,Laos,1900-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\blaos?\b,\blaos?\b
Latvia,NA,vdem,84,Latvia,1920-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,latvia,latvia
Latvia,NA,vdem_text_id,LVA,Latvia,1920-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,latvia,latvia
Lebanon,NA,vdem,44,Lebanon,1918-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,lebanon,lebanon
Lebanon,NA,vdem_text_id,LBN,Lebanon,1918-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,lebanon,lebanon
Lesotho,NA,vdem,85,Lesotho,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,lesotho|basuto,lesotho|basuto
Lesotho,NA,vdem_text_id,LSO,Lesotho,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,lesotho|basuto,lesotho|basuto
Liberia,NA,vdem,86,Liberia,1821-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,liberia,liberia
Liberia,NA,vdem_text_id,LBR,Liberia,1821-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,liberia,liberia
Libya,NA,vdem,124,Libya,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,libya,libya
Libya,NA,vdem_text_id,LBY,Libya,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,libya,libya
Lithuania,NA,vdem,173,Lithuania,1918-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,lithuania,lithuania
Lithuania,NA,vdem_text_id,LTU,Lithuania,1918-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,lithuania,lithuania
Luxembourg,NA,vdem,174,Luxembourg,1815-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Luxembourg,NA,vdem_text_id,LUX,Luxembourg,1815-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*belg).*luxem,^(?!.*belg).*luxem
Madagascar (Malagasy),NA,vdem,125,Madagascar,1817-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,madagascar|malagasy,madagascar|malagasy
Madagascar (Malagasy),NA,vdem_text_id,MDG,Madagascar,1817-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,madagascar|malagasy,madagascar|malagasy
Malawi,NA,vdem,87,Malawi,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,malawi|nyasa,malawi|nyasa
Malawi,NA,vdem_text_id,MWI,Malawi,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,malawi|nyasa,malawi|nyasa
Malaysia,NA,vdem,177,Malaysia,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,malaysia,malaysia
Malaysia,NA,vdem_text_id,MYS,Malaysia,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,malaysia,malaysia
Maldives,NA,vdem,88,Maldives,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,maldive,maldive
Maldives,NA,vdem_text_id,MDV,Maldives,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,maldive,maldive
Mali,NA,vdem,28,Mali,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bmali\b,\bmali\b
Mali,NA,vdem_text_id,MLI,Mali,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bmali\b,\bmali\b
Malta,NA,vdem,178,Malta,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bmalta,\bmalta
Malta,NA,vdem_text_id,MLT,Malta,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bmalta,\bmalta
Mauritania,NA,vdem,65,Mauritania,1904-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mauritania,mauritania
Mauritania,NA,vdem_text_id,MRT,Mauritania,1904-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mauritania,mauritania
Mauritius,NA,vdem,180,Mauritius,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mauritius,mauritius
Mauritius,NA,vdem_text_id,MUS,Mauritius,1900-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mauritius,mauritius
Mecklenburg-Schwerin,NA,vdem,360,Mecklenburg Schwerin,1789-01-01,1867-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mecklenbur.*schwerin,mecklenbur.*schwerin
Mecklenburg-Schwerin,NA,vdem_text_id,MCL,Mecklenburg Schwerin,1789-01-01,1867-12-31,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mecklenbur.*schwerin,mecklenbur.*schwerin
Mexico,NA,vdem,3,Mexico,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bmexic,\bmexic
Mexico,NA,vdem_text_id,MEX,Mexico,1789-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,\bmexic,\bmexic
Modena,NA,vdem,351,Modena,1789-01-01,1859-12-31,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,modena,modena
Modena,NA,vdem_text_id,MDN,Modena,1789-01-01,1859-12-31,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,modena,modena
Moldova,NA,vdem,126,Moldova,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,moldov|b(a|e)ssarabia,moldov|b(a|e)ssarabia
Moldova,NA,vdem_text_id,MDA,Moldova,1990-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,moldov|b(a|e)ssarabia,moldov|b(a|e)ssarabia
Mongolia,NA,vdem,89,Mongolia,1911-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mongolia,mongolia
Mongolia,NA,vdem_text_id,MNG,Mongolia,1911-01-01,NA,1,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,mongolia,mongolia
Montenegro,NA,vdem,183,Montenegro,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*serbia).*montenegro,^(?!.*serbia).*montenegro
Montenegro,NA,vdem_text_id,MNE,Montenegro,1789-01-01,NA,NA,V-Dem 2024,TRUE,TRUE,TRUE,NA,NA,NA,NA,vdem,^(?!.*serbia).*montenegro,^(?!.*serbia).*montenegro
